Date       Time             Lat       Lon  Depth   Mag Magt  Nst Gap  Clo  RMS  SRC   Event ID
----------------------------------------------------------------------------------------------
1973/09/08 07:59:31.20  33.1750   86.7230  33.00  5.10   Mb   22          0.00  NEI 197309084007
1973/09/11 15:55:59.50  26.9980   92.5270  54.00  4.80   Mb   17          0.00  NEI 197309114005
1973/09/27 02:04:23.00  33.8540   72.1540  35.00  4.90   Mb   15          0.00  NEI 197309274001
1973/09/30 14:26:24.00  32.9620   84.6410  33.00  4.10   Mb   11          0.00  NEI 197309304012
1973/10/06 10:29:13.50  35.8580   73.3160  56.00  4.90   Mb   19          0.00  NEI 197310064008
1973/10/09 04:01:47.40  27.7510   93.3500  33.00  4.80   Mb   11          0.00  NEI 197310094002
1973/10/16 09:50:43.30  28.2190   82.9450  33.00  5.20   Mb   52          0.00  NEI 197310164006
1973/10/24 05:23:50.90  33.1130   75.8910  33.00  5.40   Mb   79          0.00  NEI 197310244005
1973/10/24 19:57:17.90  33.0620   75.7310  52.00  5.00   Mb   32          0.00  NEI 197310244009
1973/10/30 15:50:43.10  33.3360   76.3410  35.00  3.90   Mb    8          0.00  NEI 197310304007
1973/11/02 12:09:55.20  25.7230   91.6030  20.00  4.80   Mb   48          0.00  NEI 197311024010
1973/11/21 19:47:56.30  34.6570   80.9680  26.00  5.20   Ms   50          0.00  NEI 197311214016
1973/11/26 21:53:33.00  34.4430   91.5700  33.00  4.60   Mb   11          0.00  NEI 197311264020
1973/11/27 09:31:10.80  33.0090   86.7230  33.00  5.00   Mb   22          0.00  NEI 197311274007
1973/12/09 02:36:52.20  35.8810   73.2610  33.00  5.00   Mb   59          0.00  NEI 197312094002
1973/12/16 09:16:14.10  32.2840   76.0280  33.00  4.90   Mb   28          0.00  NEI 197312164006
1973/12/16 19:09:47.70  34.1870   74.0510  47.00  5.20   Mb   35          0.00  NEI 197312164008
1974/01/01 10:26:24.70  36.1650   77.3600  33.00  4.60   Mb    8          0.00  NEI 197401014004
